species,pu,amount
6,93,0
1,94,1.5
2,94,5.6581753636159e-18
3,94,0
4,94,0
5,94,0
6,94,0
1,95,9.5
2,95,9.1458148940246e-18
3,95,0
4,95,0
5,95,0
6,95,0
1,96,4
2,96,2.59674023006444e-18
3,96,0
4,96,0
5,96,4
6,96,5.13492917689698e-06
1,97,0
2,97,0
3,97,2
4,97,3.9876624517003e-08
5,97,0
6,97,0
1,98,0
2,98,0
3,98,0
4,98,0
5,98,3
6,98,1.01356606512315e-06
1,99,0
2,99,0
3,99,0
4,99,0
5,99,1
6,99,6.77713700715011e-07
1,100,0
2,100,0
3,100,0
4,100,0
5,100,5
6,100,1.56052286376899e-06
1,101,0
2,101,0
3,101,0
4,101,0
5,101,1
6,101,7.98139156567799e-07
1,102,0
2,102,0
3,102,0
4,102,0
5,102,0
6,102,0
1,103,0
2,103,0
3,103,0
4,103,0
5,103,0
6,103,0
1,104,2
2,104,1.40444622199463e-17
3,104,0
4,104,0
5,104,0
6,104,0
1,105,1
2,105,2.7377925892972e-18
3,105,1
4,105,0.00170508650341251
5,105,0
6,105,0
1,106,0
2,106,0
3,106,0
4,106,0
5,106,4
6,106,9.59547219162214e-07
1,107,0
2,107,0
3,107,0
4,107,0
5,107,1
6,107,7.48124287233064e-07
1,108,0
2,108,0
3,108,0
4,108,0
5,108,0
6,108,0
1,109,0
2,109,0
3,109,0
4,109,0
5,109,0
6,109,0
1,110,1
2,110,1.3237394664898e-17
3,110,1
4,110,0.000147879585958441
5,110,0
6,110,0
1,111,1.5
2,111,1.13070461049175e-17
3,111,0
4,111,0
5,111,0
6,111,0
1,112,0
2,112,0
3,112,0
4,112,0
5,112,0
6,112,0
1,113,16
2,113,5.7195405045272e-18
3,113,0
4,113,0
5,113,1
6,113,3.82402462915627e-09
1,114,0
2,114,0
3,114,0
4,114,0
5,114,0
6,114,0
1,115,0
2,115,0
3,115,0
4,115,0
5,115,1
6,115,4.20726160325379e-07
1,116,0
2,116,0
3,116,0
4,116,0
5,116,1
6,116,5.27691188120047e-07
1,117,0
2,117,0
3,117,0
4,117,0
5,117,0
6,117,0
1,118,4.5
2,118,0
3,118,22.5
4,118,0.114432125787027
5,118,7
6,118,1.71219155913899e-05
1,119,0
2,119,0
3,119,0
4,119,0
5,119,1.5
6,119,4.59572251809666e-06
1,120,0
2,120,0
3,120,0
4,120,0
5,120,1
6,120,1.77650200381631e-07
1,121,0
