species,pu,amount
1,1,5.42857142857143
2,1,0.00503565016778857
1,2,1
2,2,1.11978333814676e-06
1,3,1
2,3,0.0114662969032094
1,4,3
2,4,0.108592852544666
1,5,2.16666666666667
2,5,0.0216119048845251
1,6,2.25
2,6,0.0184994856445041
1,7,0
2,7,0
1,8,1
2,8,5.28944792839335e-07
1,9,0
2,9,0
1,10,1.5
2,10,0.00695065292286204
1,11,2.5
2,11,2.84691578359471e-05
1,12,1
2,12,0.0287237765019437
1,13,1.5
2,13,7.35868771026063e-07
1,14,2.42857142857143
2,14,0.0308168861334535
1,15,5.7
2,15,0.0389384715568324
1,16,2.2
2,16,0.03386630371375
1,17,1
2,17,0.0160771522283968
1,18,1.5
2,18,0.00620688749967009
1,19,0
2,19,0
1,20,1
2,20,1.62767522534348e-05
1,21,1
2,21,1.66419072996729e-06
1,22,1
2,22,0.00433746469716133
1,23,1.33333333333333
2,23,0.225697876953673
1,24,2.5
2,24,2.53841381575677e-05
1,25,2
2,25,0.00871154326602231
1,26,1.5
2,26,0.00307166444769585
1,27,1.33333333333333
2,27,0.0364783761428513
1,28,2.25
2,28,0.0530864627768933
1,29,5
2,29,0.0620282131648339
1,30,2.44444444444444
2,30,0.0472160800759242
1,31,1
2,31,4.93611924003264e-08
1,32,0
2,32,0
1,33,0
2,33,0
1,34,0
2,34,0
1,35,1.71428571428571
2,35,0.0770033334161372
1,36,0
2,36,0
1,37,1.5
2,37,3.88658893943047e-05
1,38,1.4
2,38,0.0132828161631573
1,39,1
2,39,0.000144025654934523
1,40,0
2,40,0
1,41,1
2,41,0.0382036211502858
1,42,1
2,42,5.1974185319781e-08
1,43,0
2,43,0
1,44,0
2,44,0
1,45,1
2,45,0.00204219629823209
1,46,2.71428571428571
2,46,0.152837382570941
1,47,1.5
2,47,0.062990275413211
1,48,1.2
2,48,0.0468081851462462
1,49,2.66666666666667
2,49,0.0607843581509341
1,50,4.4
2,50,0.0558184020698139
1,51,2.6
2,51,0.0219046336928455
1,52,0
2,52,0
1,53,0
2,53,0
1,54,0
2,54,0
1,55,0
2,55,0
1,56,2.2
2,56,0.168565488014606
1,57,1.33333333333333
2,57,0.133023377119018
1,58,1
2,58,0.000178920074774474
1,59,1
2,59,0.00678257656414726
1,60,1.83333333333333
2,60,0.0238639016634685
1,61,1.33333333333333
2,61,0.0292747807678858
1,62,1.16666666666667
2,62,0.0194465763774973
1,63,0
2,63,0
1,64,7.88888888888889
2,64,0.140497849809985
1,65,4.16666666666667
2,65,0.349683689329992
1,66,1.57142857142857
2,66,0.0822977761630816
1,67,2
2,67,0.115747608567978
1,68,0
2,68,0
1,69,1
2,69,2.02997825919095e-06
1,70,1.5
2,70,0.000629185674889648
1,71,0
2,71,0
1,72,0
2,72,0
1,73,4.25
2,73,0.156927630162124
1,74,3
2,74,0.242973401732955
1,75,1.33333333333333
2,75,6.31104849859702e-05
1,76,0
2,76,0
1,77,0
2,77,0
1,78,0
2,78,0
1,79,1
2,79,1.48430003142524e-07
1,80,1.44444444444444
2,80,0.103061115097682
1,81,3.5
2,81,0.18495961797502
1,82,4.625
2,82,0.353520000308017
1,83,1.55555555555556
2,83,0.231021739313165
1,84,1
2,84,0.129813443874805
1,85,0
2,85,0
1,86,0
2,86,0
1,87,1.33333333333333
2,87,0.000315146909481394
1,88,2.33333333333333
2,88,0.0839374200546154
1,89,5.22222222222222
2,89,0.320356101960879
1,90,4.25
2,90,0.317499882733285
1,91,4
2,91,0.265524815843531
1,92,3
2,92,0.279880416155255
1,93,0
2,93,0
1,94,0
2,94,0
1,95,0
2,95,0
1,96,2.14285714285714
2,96,0.00078535037423027
1,97,1.8
2,97,0.000174161644089785
1,98,1.5
2,98,0.0962360814195946
1,99,3.71428571428571
2,99,0.195912705896861
1,100,3.44444444444444
2,100,0.304607218995565
1,101,3.88888888888889
2,101,0.311929363794522
1,102,0
2,102,0
1,103,0
2,103,0
1,104,0
2,104,0
1,105,0
2,105,0
1,106,2.42857142857143
2,106,0.121264302584102
1,107,3.11111111111111
2,107,0.249283060481897
1,108,2.42857142857143
2,108,0.370748740299941
1,109,0
2,109,0
1,110,0
2,110,0
1,111,0
2,111,0
1,112,1.5
2,112,0.000533002974523725
1,113,1
2,113,0.000311669855221515
1,114,2.16666666666667
2,114,0.0712683709723158
1,115,3.55555555555556
2,115,0.192223578667035
1,116,1
2,116,0.310501082623843
1,117,0
2,117,0
1,118,6.88888888888889
2,118,0.000871103873565329
1,119,1.5
2,119,0.00223324031745301
1,120,1.5
2,120,0.0477544885376595
1,121,4.77777777777778
2,121,0.148487059856173
1,122,1.33333333333333
2,122,0.000229978120678006
1,123,0
2,123,0
1,124,0
2,124,0
1,125,2.875
2,125,0.000236830110956863
1,126,18
2,126,0.00177137023294565
1,127,7.4
2,127,0.000691997257763236
1,128,3.44444444444444
2,128,0.000413336930320655
1,129,1.5
2,129,0.0271142517446726
1,130,1.71428571428571
2,130,0.10137334905055
1,131,1
2,131,0.188145740009378
1,132,0
2,132,0
1,133,2.44444444444444
2,133,0.000196884654144093
1,134,8.66666666666667
2,134,0.000465886842190431
1,135,1.5
2,135,0.0220889885189218
1,136,1.33333333333333
2,136,0.037467631931411
1,137,0
2,137,0
1,138,0
2,138,0
1,139,13.5
2,139,1.89854424662403e-05
1,140,1.55555555555556
2,140,2.98673812641175e-05
1,141,2
2,141,5.99035540676915e-05
1,142,0
2,142,0
1,143,2
2,143,0.0265636696474154
1,144,1
2,144,0.0631737961053826
1,145,0
2,145,0
1,146,1.75
2,146,2.96258649134516e-07
1,147,1.25
2,147,4.74777524257215e-05
1,148,1.85714285714286
2,148,3.04777143072005e-05
1,149,24.6
2,149,0.000352319610588846
1,150,1
2,150,0.0144519338221176
1,151,1.5
2,151,0.053272416436681
1,152,0
2,152,0
1,153,0
2,153,0
1,154,7.5
2,154,0.000103978498713415
1,155,3
2,155,0.0096638289082478
1,156,0
2,156,0
1,157,1
2,157,2.23763419781779e-05
1,158,6.1
2,158,1.68519385066816e-05
1,159,1.25
2,159,1.27228833197563e-05
