id,cost,status,xloc,yloc
603,0.1,3,-111211.17046733,1512225.60075809
604,0.1,3,-100465.4711491,1512225.60075808
605,0.1,0,-89719.77183086,1512225.60075808
606,0.1,0,-78974.07251263,1512225.60075809
607,0.1,0,-68228.37319439,1512225.60075808
608,0.1,0,-57482.67387616,1512225.60075809
609,0.1,0,-46736.97455792,1512225.60075808
610,0.1,0,-202549.61467233,1521531.64934911
611,0.1,3,-148821.11808116,1521531.64934911
612,0.1,3,-116584.02012645,1521531.64934911
613,0.1,3,-105838.32080822,1521531.64934911
614,0.1,3,-95092.62148998,1521531.64934911
615,0.1,0,-84346.92217174,1521531.64934911
616,0.1,0,-73601.22285351,1521531.64934911
617,0.1,0,-62855.52353527,1521531.64934911
618,0.1,0,-52109.82421704,1521531.64934911
619,0.1,0,-41364.1248988,1521531.64934911
620,0.1,3,-30618.42558057,1521531.64934911
621,0.1,0,-207922.46433145,1530837.69794013
622,0.1,3,-111211.17046733,1530837.69794013
623,0.1,3,-100465.4711491,1530837.69794013
624,0.1,0,-89719.77183086,1530837.69794013
625,0.1,0,-78974.07251263,1530837.69794013
626,0.1,0,-68228.37319439,1530837.69794013
627,0.1,0,-57482.67387616,1530837.69794013
628,0.1,0,-46736.97455792,1530837.69794013
629,0.1,0,-213295.31399057,1540143.74653115
630,0.1,3,-116584.02012645,1540143.74653115
631,0.1,3,-105838.32080822,1540143.74653114
632,0.1,0,-95092.62148998,1540143.74653115
633,0.1,0,-84346.92217174,1540143.74653114
634,0.1,0,-73601.22285351,1540143.74653115
635,0.1,0,-62855.52353527,1540143.74653114
636,0.1,0,-52109.82421704,1540143.74653115
637,0.1,0,-218668.16364969,1549449.79512217
638,0.1,3,-111211.17046733,1549449.79512217
639,0.1,3,-100465.4711491,1549449.79512217
640,0.1,0,-89719.77183086,1549449.79512217
641,0.1,0,-78974.07251263,1549449.79512216
642,0.1,0,-68228.37319439,1549449.79512217
643,0.1,0,-57482.67387616,1549449.79512217
644,0.1,0,-224041.01330881,1558755.84371319
645,0.1,0,-213295.31399057,1558755.84371319
646,0.1,3,-105838.32080822,1558755.84371319
647,0.1,0,-95092.62148998,1558755.84371319
648,0.1,0,-84346.92217174,1558755.84371319
649,0.1,0,-73601.22285351,1558755.84371319
650,0.1,0,-62855.52353527,1558755.84371319
651,0.1,0,-52109.82421704,1558755.84371319
652,0.1,3,-218668.16364969,1568061.89230421
653,0.1,0,-207922.46433145,1568061.89230421
654,0.1,0,-164939.66705851,1568061.89230421
655,0.1,0,-143448.26842204,1568061.89230421
656,0.1,0,-132702.5691038,1568061.89230421
657,0.1,0,-121956.86978557,1568061.89230421
658,0.1,0,-100465.4711491,1568061.89230421
659,0.1,0,-89719.77183086,1568061.89230421
660,0.1,0,-78974.07251263,1568061.89230421
661,0.1,0,-68228.37319439,1568061.89230421
662,0.1,0,-57482.67387616,1568061.89230421
663,0.1,3,-35991.27523969,1568061.89230421
664,0.1,3,-25245.57592145,1568061.89230421
665,0.1,3,-213295.31399057,1577367.94089523
666,0.1,0,-202549.61467233,1577367.94089523
667,0.1,0,-191803.9153541,1577367.94089523
668,0.1,0,-181058.21603586,1577367.94089523
669,0.1,0,-170312.51671763,1577367.94089523
670,0.1,0,-159566.81739939,1577367.94089523
671,0.1,0,-148821.11808116,1577367.94089523
672,0.1,0,-138075.41876292,1577367.94089523
673,0.1,0,-127329.71944469,1577367.94089523
674,0.1,0,-116584.02012645,1577367.94089523
675,0.1,0,-105838.32080822,1577367.94089523
676,0.1,0,-95092.62148998,1577367.94089523
677,0.1,0,-84346.92217174,1577367.94089523
678,0.1,0,-73601.22285351,1577367.94089523
679,0.1,0,-62855.52353527,1577367.94089523
680,0.1,0,-41364.1248988,1577367.94089523
681,0.1,3,-30618.42558057,1577367.94089523
682,0.1,0,-207922.46433145,1586673.98948625
683,0.1,3,-175685.36637675,1586673.98948625
684,0.1,3,-164939.66705851,1586673.98948625
685,0.1,3,-154193.96774028,1586673.98948625
686,0.1,3,-143448.26842204,1586673.98948625
687,0.1,3,-132702.5691038,1586673.98948625
688,0.1,3,-121956.86978557,1586673.98948625
689,0.1,0,-111211.17046733,1586673.98948625
690,0.1,0,-100465.4711491,1586673.98948625
691,0.1,0,-89719.77183086,1586673.98948625
692,0.1,0,-78974.07251263,1586673.98948625
693,0.1,0,-68228.37319439,1586673.98948625
694,0.1,0,-57482.67387616,1586673.98948625
695,0.1,0,-46736.97455792,1586673.98948625
696,0.1,3,-35991.27523969,1586673.98948625
697,0.1,3,-245532.41194528,1595980.03807728
698,0.1,3,-159566.81739939,1595980.03807728
699,0.1,3,-148821.11808116,1595980.03807728
700,0.1,3,-127329.71944469,1595980.03807728
701,0.1,3,-116584.02012645,1595980.03807728
702,0.1,3,-105838.32080822,1595980.03807728
703,0.1,3,-95092.62148998,1595980.03807727
704,0.1,3,-84346.92217174,1595980.03807728
705,0.1,3,-73601.22285351,1595980.03807728
706,0.1,0,-62855.52353527,1595980.03807727
707,0.1,0,-41364.1248988,1595980.03807727
708,0.1,3,-229413.86296792,1605286.0866683
709,0.1,3,-197176.76501322,1605286.0866683
710,0.1,3,-121956.86978557,1605286.0866683
711,0.1,3,-100465.4711491,1605286.0866683
712,0.1,3,-78974.07251263,1605286.0866683
713,0.1,0,-68228.37319439,1605286.0866683
714,0.1,0,-46736.97455792,1605286.0866683
715,0.1,0,-35991.27523969,1605286.0866683
716,0.1,3,-202549.61467233,1614592.13525932
717,0.1,0,-95092.62148998,1614592.13525932
718,0.1,3,-84346.92217174,1614592.13525932
719,0.1,0,-73601.22285351,1614592.13525932
720,0.1,0,-41364.1248988,1614592.13525932
721,0.1,0,-175685.36637675,1623898.18385034
722,0.1,3,-164939.66705851,1623898.18385034
723,0.1,3,-154193.96774028,1623898.18385034
724,0.1,3,-143448.26842204,1623898.18385033
725,0.1,3,-132702.5691038,1623898.18385034
726,0.1,3,-100465.4711491,1623898.18385033
727,0.1,3,-89719.77183086,1623898.18385034
728,0.1,0,-78974.07251263,1623898.18385034
729,0.1,0,-46736.97455792,1623898.18385033
730,0.1,0,-35991.27523969,1623898.18385034
731,0.1,0,-3754.17728498,1661122.37821442
