species,pu,amount
1,225,0
2,225,0
1,226,0
2,226,0
1,227,1
2,227,1.89417907213716e-05
1,228,0
2,228,0
1,229,0
2,229,0
1,230,0
2,230,0
1,231,1
2,231,1.3340897885027e-05
1,232,0
2,232,0
1,233,0
2,233,0
1,234,0
2,234,0
1,235,0
2,235,0
1,236,0
2,236,0
1,237,0
2,237,0
1,238,0
2,238,0
1,239,0
2,239,0
1,240,0
2,240,0
1,241,0
2,241,0
1,242,0
2,242,0
1,243,0
2,243,0
1,244,1
2,244,2.75987390007387e-08
1,245,0
2,245,0
1,246,0
2,246,0
1,247,0
2,247,0
1,248,0
2,248,0
1,249,0
2,249,0
1,250,0
2,250,0
1,251,0
2,251,0
1,252,0
2,252,0
1,253,0
2,253,0
1,254,1
2,254,5.41038039955583e-07
1,255,0
2,255,0
1,256,0
2,256,0
1,257,0
2,257,0
1,258,0
2,258,0
1,259,0
2,259,0
1,260,1
2,260,6.91863674939716e-09
1,261,1.66666666666667
2,261,1.55379637618254e-07
1,262,1.5
2,262,5.07652081079444e-07
1,263,1
2,263,4.94775856816112e-09
1,264,0
2,264,0
1,265,0
2,265,0
1,266,0
2,266,0
1,267,0
2,267,0
1,268,0
2,268,0
1,269,0
2,269,0
1,270,0
2,270,0
1,271,0
2,271,0
1,272,0
2,272,0
1,273,0
2,273,0
1,274,0
2,274,0
1,275,1
2,275,1.21899041543997e-07
1,276,1
2,276,3.23017911689829e-08
1,277,1.5
2,277,3.3049558813641e-05
1,278,0
2,278,0
1,279,0
2,279,0
1,280,0
2,280,0
1,281,0
2,281,0
1,282,1.57142857142857
2,282,0.000474109102212898
1,283,1.33333333333333
2,283,0.000441758786042059
1,284,0
2,284,0
1,285,0
2,285,0
1,286,0
2,286,0
1,287,0
2,287,0
1,288,0
2,288,0
1,289,0
2,289,0
1,290,0
2,290,0
1,291,0
2,291,0
1,292,0
2,292,0
1,293,2.4
2,293,2.27535235361567e-06
1,294,2.25
2,294,0.000357876675116575
1,295,2.6
2,295,0.0014479271520676
1,296,2.625
2,296,0.00133275399855986
1,297,2.28571428571429
2,297,2.40455723640084e-06
1,298,0
2,298,0
1,299,0
2,299,0
1,300,0
2,300,0
1,301,2
2,301,1.71379325399164e-05
1,302,0
2,302,0
1,303,0
2,303,0
1,304,0
2,304,0
1,305,1.85714285714286
2,305,0.000697853672872396
1,306,2
2,306,0.000579814189499639
1,307,1.5
2,307,3.22140855784509e-06
1,308,1.6
2,308,1.78808386658797e-06
1,309,2.57142857142857
2,309,1.88827471980741e-06
1,310,1.5
2,310,0.00104297776427424
1,311,0
2,311,0
1,312,0
2,312,0
1,313,1
2,313,1.70251229834654e-07
1,314,1.625
2,314,4.45034092836321e-05
1,315,0
2,315,0
1,316,0
2,316,0
1,317,1
2,317,5.64272392939869e-07
1,318,1.6
2,318,0.000499201299825891
1,319,1.5
2,319,1.75430181480796e-06
1,320,1.5
2,320,9.43977057857767e-08
1,321,1.16666666666667
2,321,0.000440289785047532
1,322,0
2,322,0
1,323,0
2,323,0
1,324,1
2,324,6.7596188377586e-18
1,325,0
2,325,0
1,326,0
2,326,0
1,327,0
2,327,0
1,328,0
2,328,0
1,329,0
2,329,0
1,330,0
2,330,0
1,331,0
2,331,0
1,332,1
2,332,4.56302164983051e-10
1,333,1
2,333,1.23603327839933e-08
1,334,1
2,334,1.73079734196349e-08
1,335,0
2,335,0
1,336,1
2,336,2.14395224453383e-05
1,337,0
2,337,0
