species,pu,amount
2,298,0.0999958421030945
1,299,4.44444444444444
2,299,0.139928272020841
1,300,1.33333333333333
2,300,0.0652003032474549
1,301,1
2,301,0.00608882409903788
1,302,1
2,302,0.20060476660306
1,303,0
2,303,0
1,304,1
2,304,0.00525625752447862
1,305,1
2,305,0.000660051244348971
1,306,1
2,306,0.000150347153364289
1,307,0
2,307,0
1,308,0
2,308,0
1,309,0
2,309,0
1,310,0
2,310,0
1,311,1
2,311,0.0754645427944541
1,312,1.25
2,312,0.109514860379384
1,313,0
2,313,0
1,314,2.5
2,314,0.0410236313246655
1,315,0
2,315,0
1,316,1
2,316,0.00879421578093224
1,317,2
2,317,0.0141887830362629
1,318,1
2,318,0.00824425478955087
1,319,1
2,319,0.0154473164336985
1,320,1
2,320,0
1,321,0
2,321,0
1,322,0
2,322,0
1,323,1
2,323,0.0307370785718598
1,324,2
2,324,0.0397379503582003
1,325,1
2,325,0.0626381087686861
1,326,1.8
2,326,0.37004935186369
1,327,1.66666666666667
2,327,0.503774725044156
1,328,1.33333333333333
2,328,0.24782245120247
1,329,1
2,329,0.0725950678703187
1,330,0
2,330,0
1,331,1
2,331,0.0173437210705423
1,332,1
2,332,0.00275682994273205
1,333,1
2,333,0.00503638983443948
1,334,0
2,334,0
1,335,0
2,335,0
1,336,1
2,336,0.0151464992877288
1,337,0
2,337,0
1,338,1.5
2,338,0.246520708425922
1,339,1.875
2,339,0.4460892919731
1,340,1.75
2,340,0.302654758067445
1,341,2.11111111111111
2,341,0.608804619461965
1,342,3.25
2,342,0.452791983990705
1,343,1
2,343,0.189330518943294
1,344,1
2,344,0.00563725110743477
1,345,0
2,345,0
1,346,0
2,346,0
1,347,2
2,347,0.0235972528812022
1,348,1
2,348,0.00434839018429282
1,349,1.33333333333333
2,349,0.0207174702955178
1,350,0
2,350,0
1,351,0
2,351,0
1,352,1.6
2,352,0.346765105764065
1,353,2.11111111111111
2,353,0.333703104127033
1,354,2
2,354,0.31636649218426
1,355,1.375
2,355,0.559287179447449
1,356,1
2,356,0.162192705603611
1,357,0
2,357,0
1,358,0
2,358,0
1,359,1
2,359,0.0053140068197834
1,360,1
2,360,0.00296276904147553
1,361,1.5
2,361,0.0345306969583476
1,362,1.33333333333333
