id,cost,status,xloc,yloc
618,1,3,207536.1814597,1049614.6716899
619,1,3,217536.1814597,1049614.6716899
620,1,3,227536.1814597,1049614.6716899
621,1,3,237536.1814597,1049614.6716899
622,1,3,247536.1814597,1049614.6716899
623,1,3,257536.1814597,1049614.6716899
624,1,0,417536.1814597,1049614.6716899
625,1,0,427536.1814597,1049614.6716899
626,1,3,477536.1814597,1049614.6716899
627,1,3,217536.1814597,1039614.6716899
628,1,3,227536.1814597,1039614.6716899
629,1,3,237536.1814597,1039614.6716899
630,1,3,247536.1814597,1039614.6716899
631,1,3,257536.1814597,1039614.6716899
632,1,3,267536.1814597,1039614.6716899
633,1,3,447536.1814597,1039614.6716899
634,1,0,457536.1814597,1039614.6716899
635,1,3,477536.1814597,1039614.6716899
636,1,0,487536.1814597,1039614.6716899
637,1,3,217536.1814597,1029614.6716899
638,1,3,227536.1814597,1029614.6716899
639,1,3,237536.1814597,1029614.6716899
640,1,0,247536.1814597,1029614.6716899
641,1,3,257536.1814597,1029614.6716899
642,1,3,267536.1814597,1029614.6716899
643,1,3,277536.1814597,1029614.6716899
644,1,3,467536.1814597,1029614.6716899
645,1,0,487536.1814597,1029614.6716899
646,1,3,227536.1814597,1019614.6716899
647,1,3,237536.1814597,1019614.6716899
648,1,3,247536.1814597,1019614.6716899
649,1,3,257536.1814597,1019614.6716899
